00000968379;MEX014108;;199922;hb1X1TA3;hb1X1TA3 O9RN LP Qe;;MEX;;;;;;;;B8320498;535211;;MEX014108;BANXICO;Reporting Delegation Model;01;;;;;;;
00000968353;MEX014112;;199944;U0Y8yTBE6F;U0Y8W0EK6 QGFx OSo ltkZ yh bX WG;;VJG;;;;;;;;30807207;535252;;MEX014112;;;;;;;;;;
00000968387;MEX014118;;199976;gz56W3HHI9;gz568E0MEwQ FOooksrWnTZ0 1Y16C MM4 GK qt Su tX;;VJG;;;;;;;;B6571478;535310;;MEX014118;;;;;;;;;;
00000975497;MEX021421;;488878;VdY4yE6RO9;Vd Y4yE6R O9RN LP Qe;;THW;;;;;;;;C0874422;663666;;MEX021421;;;;;;;;;;
00000973765;MEX019671;;451474;VbcA8A0NPN;VbcA8A 0NPN OJlxQRjt Yn hd cA;;G30;;;;;;;;B5933056;589309;;MEX019671;;;;;;;;;;
00000237229;994;;69830;z7XZEFDR8z;hU256y4KC SxFLPPlij fci;;NYC;;UNITED STATES OF AMERICA;NON FINANCIAL;;;;549300P0PVQNO43T7K36;;;;;;;;;;;;;;
00000237229;3RWFNYC;;69830;z7XZEFDR8z;hU256y4KC SxFLPPlij fci;;NYC;;UNITED STATES OF AMERICA;NON FINANCIAL;;;;549300P0PVQNO43T7K36;;;;;;;;;;;;;;
00000955188;MX05188;;62734;3X9zUBD BJ;3X9zUBD BJExFMnjicrXTTh 4b Vz 0M;;THW;;;NON FINANCIAL;;;;;69928393;949297;;MX05188;BANXICO;Reporting Delegation Model;01;RESTRICCION POR RIESGOS;DERIVADOS;2023-11-10;;;;
00000955529;MEX000529;;67032;12cW29FHNS;12cW29FHNS FJ wPfruf, Yn hd cA;;MEX;;;NON FINANCIAL;;;;;18327447;402404;;MEX000529;BANXICO;Reporting Delegation Model;01;;;;;;;
00000232806;6Z1SLON;;66455;d3Y90yBHJz;dPvqO Fwvaagyab6 o298MAC;;LON;;UNITED KINGDOM;;;;;213800TE1VETDDTPKN12;;;;6Z1SLON;;;;;;;;;;
00000232806;BZ1SLON;;66455;d3Y90yBHJz;dPvqO Fwvaagyab6 o298MAC;;LON;;UNITED KINGDOM;;;;;213800TE1VETDDTPKN12;;;;6Z1SLON;;;;;;;;;;
00000232806;505;;66455;d3Y90yBHJz;dPvqO Fwvaagyab6 o298MAC;;LON;;UNITED KINGDOM;;;;;213800TE1VETDDTPKN12;;;;6Z1SLON;;;;;;;;;;
00000950401;MX00401;;59117;755zU4 LB9;755zU4 LB99 ENI OS hsnWWW1 4b;;MEX;;;NON FINANCIAL;;;;;18809832;;;MX00401;;;;;;;;;;
00000950401;EX00401;;59117;755zU4 LB9;755zU4 LB99 ENI OS hsnWWW1 4b;;MEX;;;;;;;;18809832;;;MX00401;;;;;;;;;;
00000952501;MX02501;;59288;22bZ75P38H;22bZ75P38HQS k ouvqf pnbh cb333FLKDD, sJ Px wa;;THW;;;NON FINANCIAL;;;;;18805847;801357;;MX02501;;;;;;;;;;
00000954278;MX04278;;59230;3b5UBH2H 9;3b5UBH2H 9D OJlxQl, e qm WZ ea ZD;;UCC;;;NON FINANCIAL;;;;;60410595;940668;;MX04278;BANXICO;Reporting Delegation Model;01;;;;;;;
00000971672;MEX017480;;312273;c029Wy4KEM;c2868 F04AQ KSpPwiwcYj y ea 63 y2 3P;;MEX;;;;;;;;96435675;568642;;MEX017480;;;;;;;;;;
00000976611;MEX022576;;514504;ayWz7G4FLQ;ayWV754KE9 KSpPrvuaWnZ dy49zG1LFLO sL Px jua mi yV aW VH;;DVH;;;;;;;;D4097956;621052;;MEX022576;;;;;;;;;;
00000952994;MX02994;;60937;gz1z9 zEGP;gz1z9 zEGPQCsQnjRe, bq kg f7;;MEX;;;NON FINANCIAL;;;;;53948506;929430;;MX02994;BANXICO;Reporting Delegation Model;01;;;;;;;
00000953818;MX03818;;60724;fb6ZBEEEHN;fb6ZBEEEHNw FtPf, hw qm l1;;0YJ;;;NON FINANCIAL;;;;;16175085;937151;;MX03818;BANXICO;Reporting Delegation Model;01;;;;;;;
00000954965;MX04965;;61235;gX5z5B HNC;gX5z5B HNCDxNu mSiwg;;TIW;;;NON FINANCIAL;;;;;21746540;947200;;MX04965;BANXICO;Reporting Delegation Model;01;;;;;;;
00000953755;MX03755;;61074;gz0VBz83HH;gz0VBz83HHpFLrlR rcqbk, 1e YU TJ;;MEX;;;NON FINANCIAL;;;;;10024670;936468;;MX03755;BANXICO;Reporting Delegation Model;01;;;;;;;
00000195315;E6B1NAMS;;61596;hy3 6WE846;hy3 6WE846R CuJxjiwnm fy16b5T2 2P;;AMS;;;FINANCIAL;;;;;;;;6B1NAMS;;;;;;;;;;
00000195315;6B1NAMS;;61596;hy3 6WE846;hy3 6WE846R CuJxjiwnm fy16b5T2 2P;;AMS;;;FINANCIAL;;;;;;;;6B1NAMS;;;;;;;;;;
00000952774;MX02774;;60980;gz1Uyz2BKM;gz1Uyz2BKMGt MsjiseZfyd, 4b Vz 0M;;1KZ;;;NON FINANCIAL;;;;;17234376;927418;;MX02774;BANXICO;Reporting Delegation Model;01;;;;;;;
00000953087;EX03087;;61554;hz5zC, 286;hz5zC, 286QBKFrxo vklYZT ZzAUI;;MEX;;;NON FINANCIAL;;;;;;;;MX03087;;;;;;;;;;
00000953087;MX03087;;61554;hz5zC, 286;hz5zC, 286QBKFrxo vklYZT ZzAUI;;MEX;;;NON FINANCIAL;;;;;;;;MX03087;;;;;;;;;;
;CBBMEXCBB;;61389;gf6Z T1 1H;gf6Z T1 1HHRC GJkO nsWilW 1e YU TJ 7LR6R LRrPltklVV fcBX 83PDAP;;MEX;;;NON FINANCIAL;;;;;;;;CBBMEXCBB;;;;;;;;;;
;CBBMEXCBB;;61389;gf6Z T1 1H;gf6Z T1 1HHRC GJkO nsWilW 1e YU TJ 7LR6R LRrPltklVV fcBX 83PDAP;;MEX;;;NON FINANCIAL;;;;;;;;CBBMEXCBB;;;;;;;;;;
;MX01909;;61208;gf6Z T1 1H;gf6Z T1 1HHRC GJkO nsWilW 1e YU TJ 7LR6R LRrPltklVV fcBX 83PDAP;;MEX;;;NON FINANCIAL;;;;;;;;MX01909;;;;;;;;;;
;MX01909;;61208;gf6Z T1 1H;gf6Z T1 1HHRC GJkO nsWilW 1e YU TJ 7LR6R LRrPltklVV fcBX 83PDAP;;MEX;;;NON FINANCIAL;;;;;;;;MX01909;;;;;;;;;;
00000951089;MX01089;;60936;gz198E2BK;gz198E2BK HPsMRlRl qm lWVa6W3C 5RQHwOtn jS gk mi h5;;VEU;;;NON FINANCIAL;;;;;21016658;919548;;MX01089;;;;;;;;;;
00000953869;MX03869;;62032;i27zUHBHO;i27zUHBHO LGsIuuxib bnX2W83VB, J4 AH Fp;;LBG;;;NON FINANCIAL;;;;;18550323;937607;;MX03869;BANXICO;Reporting Delegation Model;01;;;;;;;
00000953409;MX03409;;61520;h30 915FIE;h30 915FIEMI FvO jiwqiae, 1e YU TJ;;MEX;;;NON FINANCIAL;;;;;56609538;932996;;MX03409;BANXICO;Reporting Delegation Model;01;;;;;;;
00000953341;MX03341;;62314;iUbZ VTJAN;iUbZ VTJANNQR wPfruf Y kg 0T YU TJ;;MQA;;;NON FINANCIAL;;;;;77476735;932376;;MX03341;;;;;;;;;;
00000953142;MX03142;;61910;i6Y9 7B 37;i6Y9 7B 37O9HNIOOh et nj i4;;MEX;;;NON FINANCIAL;;;;;77891150;441477;;MX03142;;;;;;;;;;
00000951834;MX01834;;62238;iU7Z 9EEMA;iU7Z 9EEMAHPF vljioriZXhT, 7.Y. y2 3.P.;;G4N;;;NON FINANCIAL;;;;;51282029;919399;;MX01834;BANXICO;Reporting Delegation Model;01;;;;;;;
00000970010;MEX015767;;235405;X5azWC4FEQ;X5azW C4Ñ3 IHxFvOO;;5RN;;;;;;;;C0012957;552067;;MEX015767;;;;;;;;;;
00000977012;MEX022979;;524096;gf1A2TI39D;gf1A2T I3 9D Eq;;AGC;;;;;;;;74920659;624700;;MEX022979;BANXICO;Reporting Delegation Model;01;RESTRICCION POR FALTA DE CARTAS DE CONFIRMACION;DERIVADOS;2023-11-15;;;;
00000967215;MEX012892;;171070;ff7VUAEEEM;ff75C 1D MABPxxrwrwb nj cUZ397y3CL8 p Itshlnqpkby0WB Ez 59 Au;;VEU;;;;;;;;97119556;523571;;MEX012892;;;;;;;;;;
00000965508;MEX011114;;131060;ay159T2DLQ;ay15FTJBKM RFKvOtogk & YTTcXAD G1 7B Js;;SXK;;;;;;;;95987477;506477;;MEX011114;BANXICO;Reporting Delegation Model;01;;;;;;;
00000967214;MEX012890;;171064;00 aZ6yHB9;00 aZ6yHB9FG t LP lo tp oy;;EGK;;;;;;;;B6109407;523563;;MEX012890;;;;;;;;;;
00000951924;MX01924;;60342;dUYAyE0 5K;dUYAyE0 5KMvNvPpgwi nj ZZ290yCJ M7 IH Im;;VEU;;;NON FINANCIAL;;;;;17332081;920272;;MX01924;BANXICO;Reporting Delegation Model;01;;;;;;;
00000955254;MEX000234;;63240;c2868 24KN;c2868 24KNDvJrr unhfZUke06 AV 15 6S;;MEX;;;NON FINANCIAL;;;;;73601195;949933;;MEX000234;BANXICO;Reporting Delegation Model;01;;;;;;;
00000951538;MX01538;;63493;0ba8yG0KE9;czbzyEDH 9D NF Kxiwwq nj Yd9TW9;;MEX;;;NON FINANCIAL;;;;;17942141;485532;;MX01538;;;;;;;;;;
00000954724;MX04724;;60750;fb6ZBEEEHN;fb6ZBEEEHN KSwrPrllqWcT TbA yIE4P, 3D JN Og;;0YJ;;;NON FINANCIAL;;;;;70246058;945048;;MX04724;BANXICO;Reporting Delegation Model;01;;;;;;;
00000954276;MX04276;;60450;dfA4 T1 C7;dfA4 T1 C7xHEx qL Rv uY;;HBH;;;NON FINANCIAL;;;;;13729496;940643;;MX04276;;;;;;;;;;
00000954163;MX04163;;61468;gfzWyA I3P;gfzWyA I3PDNNpP, kR tp oy;;NLR;;;NON FINANCIAL;;;;;59988619;939660;;MX04163;BANXICO;Reporting Delegation Model;01;;;;;;;
00000950586;MX00586;;60932;gz198E2BK;gz198E2BK LGoQ-ROh, et nj i4;;MEX;;;NON FINANCIAL;;;;;24115766;932335;;MX00586;;;;;;;;;;
00000951936;EX01936;;61680;hd2 09 9EK;hd2 09 9EKC9P Jwxkl upZ m00 yCYUG35;;MEX;;;NON FINANCIAL;;;;;;;;MX01936;;;;;;;;;;
00000951936;MX01936;;61680;hd2 09 9EK;hd2 09 9EKC9P Jwxkl upZ m00 yCYUG35;;MEX;;;NON FINANCIAL;;;;;;;;MX01936;;;;;;;;;;
00000953464;MX03464;;61659;hbbzTTI R;hbbzTTI R 6KIx wLk, hw qm l1;;GUD;;;NON FINANCIAL;;;;;51227562;933614;;MX03464;;;;;;;;;;
00000951861;MX01861;;62210;iyc XWEC7J;iyc XWEC7J SxNKxo swcc;;G31;;;NON FINANCIAL;;;;;13407051;919662;;MX01861;BANXICO;Reporting Delegation Model;01;;;;;;;
00000953588;MX03588;;60823;gz19DEK5PN;gz19DEK5PNxF pPjo, et nj i4;;5RN;;;NON FINANCIAL;;;;;17235632;934950;;MX03588;BANXICO;Reporting Delegation Model;01;;;;;;;
00000952750;MX02750;;62411;iZ5z-yFJKA;iZ5z-yFJKAKNF, q OS il qm l1;;HBH;;;NON FINANCIAL;;;;nldgqd9CADq6xIfpZbRv;71394024;927194;2023-07-04;MX02750;BANXICO;Reporting Delegation Model;01;;;;;;;
00000952157;MX02157;;60885;gz19DEK58H;gz19DEK58HQSMn jvfrmW YZTX53ID M7 IH Im;;TAP;;;NON FINANCIAL;;;;;12254111;922187;;MX02157;BANXICO;Reporting Delegation Model;01;;;;;;;
00000955192;MX05192;;62786;c5c2W 08LL;c5c2W 08LLDPtQsw nsWilW, 1e YU TJ;;G6J;;;NON FINANCIAL;;;;nldgqdCDO9IR9NdcXVsp;78137189;949339;2023-09-01;MX05192;;;;;;;;;;
00000953420;MX03420;;60953;gz198E2BK;gz198E2BK CG NvRSmopZfk Zz8U1F1F, PL GK Lj;;MEX;;;NON FINANCIAL;;;;;11849035;933234;;MX03420;BANXICO;Reporting Delegation Model;01;RESTRICCION POR RIESGOS;DERIVADOS;2023-11-10;;;;
00000950314;MX00314;;58971;Wb788CEEES;Wb788CEEESCSI Nonhtdfk ea 7U1IIIP, 3D;;MEX;;;NON FINANCIAL;;;;;17632730;454579;;MX00314;;;;;;;;;;
00000950317;MX00317;;59678;ayy8W, F0;ayy8W, F0 6A Bt;;GX2;;;NON FINANCIAL;;;;;17303963;917815;;MX00317;BANXICO;Reporting Delegation Model;01;;;;;;;
00000952724;MX02724;;60864;gz568E0MEw;gz568E0MEwQ Lrlnl f, bq kg f7;;MEX;;;NON FINANCIAL;;;;;74794360;926964;;MX02724;BANXICO;Reporting Delegation Model;01;RESTRICCION POR RIESGOS;DERIVADOS;2023-11-10;;;;
00000952724;MX02724;;60864;gz568E0MEw;gz568E0MEwQ Lrlnl f, bq kg f7;;MEX;;;NON FINANCIAL;;;;;74794360;926964;;MX02724;BANXICO;Reporting Delegation Model;01;RESTRICCION POR RIESGOS;DERIVADOS;2023-11-10;;;;
00000955751;MEX000891;;68237;1ba42zEL A;1ba42zEL AM NF IujR hcck0fcT68, G1 7B Js;;G3P;;;NON FINANCIAL;;;;;58413209;404566;;MEX000891;BANXICO;Reporting Delegation Model;01;;;;;;;
00000955915;MEX001067;;69790;gzzV05E 56;gzzV05E 56QQQ JLii, er;;QCB;;;NON FINANCIAL;;;;;92011114;406181;;MEX001067;BANXICO;Reporting Delegation Model;01;;;;;;;
00000955341;MEX000330;;64542;U0Y8W0EK6;U0Y8W0EK6 CG HQlRRt kWnTdB, 7Y y2 3P;;JUA;;;NON FINANCIAL;;;;;22009954;400820;;MEX000330;BANXICO;Reporting Delegation Model;01;;;;;;;
00000974623;MEX020536;;470589;bb5U5BJL6B;bb5U5BJ L6 CG Hn;;MEX;;;;;;;;C9759202;;;MEX020536;;;;;;;;;;
00000970796;MEX016565;;275383;c029yEAHNO;c2868 04 LAQtNKxoh kZfUcyTXA 5CIJ PL GK Lj;;CGV;;;;;;;;B7012099;559997;;MEX016565;;;;;;;;;;
00000967798;MEX013488;;188830;iy8ZBE4G6x;iy8ZB E4G6xF suolve nqWiZe;;TAP;;;;;;;;12816362;529321;;MEX013488;BANXICO;Reporting Delegation Model;01;;;;;;;
00000972357;MEX018187;;364885;c4 6ZW;c4 6ZW F0IE CG Hn;;MEX;;;;;;;;C3569300;575357;;MEX018187;;;;;;;;;;
00000955901;MEX001053;;70371;2yUU8EC7O;2yUU8EC7O DOwrPkRflqcg1, 4b Vz 0M;;5RL;;;NON FINANCIAL;;;;;32406813;406033;;MEX001053;BANXICO;Reporting Delegation Model;01;;;;;;;
00000955260;MEX000240;;63404;U0Y8W0EK6;U0Y8W0EK6 LGsrrnll, bq kg f7;;MEX;;;NON FINANCIAL;;;;;50563744;400036;;MEX000240;BANXICO;Reporting Delegation Model;01;;;;;;;
;MKEGGUD;;63715;WVYT6K6N9z;c2868 T4KKOQuplOiof njZ-g 4U;;GUD;;MEXICO;NON FINANCIAL;;;;;;;;;;;;;;;;;;
00000972750;MEX018592;;418317;Xz338AI38w;Xz338A I3 9D Eq;;AGC;;;;;;;;B9490311;579060;;MEX018592;BANXICO;Reporting Delegation Model;01;;;;;;;
00000966154;MEX011786;;146733;X5U90H8EHD;X5U9 0H8EHDxRu LlRqfdjy ye6V9;;B1L;;;;;;;;72545856;512848;;MEX011786;;;;;;;;;;
00000955290;MEX000272;;63790;gz568E05EN;gz568E05ENP IIujlj, bq kg f7;;5RN;;;NON FINANCIAL;;;;olgaqdnXk0DtOGeattRt;25636405;400325;2024-09-12;MEX000272;BANXICO;Reporting Delegation Model;01;;;;;;;
00000951322;MX01322;;58636;V4YAB5C L6;V4YAB5C L6 CG Hn nurt;;MEX;;;NON FINANCIAL;;;;;22133222;;;MX01322;;;;;;;;;;
00000952528;MX02528;;59671;ayW8W9 CB8;ayW8W9 CB8QQ RMiuxi, bq kg f7;;MEX;;;NON FINANCIAL;;;;;18150830;925313;;MX02528;;;;;;;;;;
00000954362;MX04362;;59508;Z5c4 2F86N;Z5c4 2F86NN OJvOuSccW lgU0E;;MEX;;;NON FINANCIAL;;;;;12015402;941500;;MX04362;BANXICO;Reporting Delegation Model;01;;;;;;;
00000952094;MX02094;;59289;XbayyE83 A;XbayyE83 ARExJLl, hw qm l1;;JUA;;;NON FINANCIAL;;;;;19315684;921775;;MX02094;BANXICO;Reporting Delegation Model;01;;;;;;;
00000970863;MEX016638;;279193;fb6zyEH3QM;fb6A284KE9w tQPliw Zdfhh4 7Y y2 3P;;GUD;;;;;;;;24433665;560672;;MEX016638;;;;;;;;;;
00000970918;MEX016696;;281994;gf528F2A6O;gf528F 2A6OC RIojrjpz;;NVN;;;;;;;;18553404;561258;;MEX016696;;;;;;;;;;
00000974162;MEX020075;;459833;3fz5B1I HN;3fz5B1I HNFCSQgOwib Yn hd cA;;5SS;;;;;;;;A8384048;594002;;MEX020075;;;;;;;;;;
00000975962;MEX021910;;497177;0b5C2AJO6G;0b5C2z8HO HPsMRlRlpY yka4b3 Dy 48 9v;;G3J;;;;;;;;A8672465;614537;;MEX021910;;;;;;;;;;
00000345770;1GENSTO;;254679;cb1GU8IMKz;cFRLpNp FgYaU0 QU4WA2B6K cMQuS J.4.;;STO;;CHILE;;;;;;C2185178;;;1GENSTO;;;;;;;;;;
00000965413;MEX011023;;130052;idaVT1FHNS;idaVCB 37LNxsQko hwei kg f7;;0YJ;;;;;;;;A8164785;505487;;MEX011023;;;;;;;;;;
00000965417;MEX011024;;130056;idaVCB0NPN;idaVCB 0NPNOxpoua et nj i4;;0YJ;;;;;;;;49318114;505495;;MEX011024;;;;;;;;;;
00000966625;MEX012283;;157873;e8aZ551NNO;e8aZ551NN ONFqmuxe hm0 yh bX WG;;G30;;;;;;;;B1874631;517581;;MEX012283;;;;;;;;;;
00000954897;MX04897;;59630;ay7V0E05EN;ay7V0E05ENP IM nSiblofW1 yXF301HL3, vG MQ Rd;;PUE;;;NON FINANCIAL;;;;;12101932;946707;;MX04897;BANXICO;Reporting Delegation Model;01;;;;;;;
00000954295;MX04295;;60654;ay6A2GKMK;ay6A2GKMK CG wMskrigmV hdT XAEy4I AH MGwwjwh;;GUD;;;NON FINANCIAL;;;;;19880271;940833;;MX04295;;;;;;;;;;
00000950320;MX00320;;60789;fb6zD1B MA;fb6zD1B MABPxxrwrw V Yfy2a1YD, G1 7B Js;;MEX;;;NON FINANCIAL;;;;;17279720;;;MX00320;;;;;;;;;;
00000954238;MX04238;;59429;12c4CCEKPD;12c4CCEKPDw OooOwi rjn1dB, 7Y y2 3P;;HBH;;;NON FINANCIAL;;;;;70165795;940239;;MX04238;BANXICO;Reporting Delegation Model;01;;;;;;;
00000953009;MX03009;;59740;ayZBCGHB6R;ayZBCGHB6R Lx-JLl hfi nj i4;;AGC;;;NON FINANCIAL;;;;;10407869;929570;;MX03009;;;;;;;;;;
00000047742;6XYFVJG;;58927;WX Z828BBJ;WX Z828BBJF HQoxRh tp ej3Zc3 AV 15 6S;;MEX;;;NON FINANCIAL;;;;;21509799;910356;;6XYFVJG;BANXICO;Reporting Delegation Model;01;;;;;;;
00000952381;MX02381;;58674;Vz9ZBG8L B;Vz9ZBG8L B9xRINSfdlon yh bX WG;;MEX;;;NON FINANCIAL;;;;;18555976;924001;;MX02381;;;;;;;;;;
00000048307;6IPM5RL;;59561;ay05V5BB6Q;ay05V5BB6QKF tlSidt en4h 4b Vz 0M;;VJG;;;NON FINANCIAL;;;;;39484892;913376;;6IPM5RL;;;;;;;;;;
00000954477;MX04477;;59327;Xf5Z D1NME;Xf5Z D1NMEK KSpPlmwriZXhT, 7Y y2 3P;;MEX;;;NON FINANCIAL;;;;;61519208;942706;;MX04477;BANXICO;Reporting Delegation Model;01;;;;;;;
00000965257;MEX010860;;128052;055Zf1;055Z f1 I3 9D Eq Nxuw;;MEX;;;;;;;;B3797404;585661;;MEX010860;;;;;;;;;;
00000965258;MEX010861;;128055;055Zdd;055Z dd I3 9D Eq Nxle;;MEX;;;;;;;;B3797043;585703;;MEX010861;;;;;;;;;;
00000969419;MEX015174;;219862;12cXD117HR;12cXD117H CIO qL Rv uY;;GXH;;;;;;;;34452854;546093;;MEX015174;;;;;;;;;;
00000966974;MEX012652;;168067;75zByG056L;0fzCW0EK FNwJ jlrfsaq lkV13G;;MEX;;;;;;;;32875144;521286;;MEX012652;;;;;;;;;;
00000966984;MEX012656;;168086;0fbXWC8M6K;0fbXWC8M6K wF LP Qe eflZY d3;;MEX;;;;;;;;B2217264;579664;;MEX012656;;;;;;;;;;
00000972456;MEX018289;;370080;g9bz584K;g9bz584K O9 FJ Kk;;MEX;;;;;;;;C4485304;576330;;MEX018289;;;;;;;;;;
00000968572;MEX014302;;201946;ff1XyE53N9;ff1zy8B3 8DxSQNQsotZZ fh3bW9;;PUE;;;;;;;;51572994;537183;;MEX014302;;;;;;;;;;
00000966150;MEX011778;;146615;Tf74WF068w;Tf74W F0 6A Bt;;MEX;;;;;;;;B4793137;512798;;MEX011778;;;;;;;;;;
00000973992;MEX019902;;455989;WbZ22z7 6Q;Wf5A1T B3QQC RMOrrum nTiT6067z98O;;0YJ;;;;;;;;A7566187;592352;;MEX019902;;;;;;;;;;
00000974575;MEX020492;;469597;eUUGWy4MCN;eUUGWy4MD FQSjLrvX rfnThy35E;;MEX;;;;;;;;23852615;598698;;MEX020492;;;;;;;;;;
00000965856;MEX011474;;139774;iUYZ5I0F6Q;iUY0WA3KK 9NqIoSa ktZX0dB;;CZK;;;;;;;;65542059;509802;;MEX011474;;;;;;;;;;
00000971446;MEX017247;;302200;gzbA8G4EAL;gzbVBGKK6 SQsIu Sm dpfjYd560V G1 7B Js;;G6V;;;;;;;;B5560108;566430;;MEX017247;;;;;;;;;;
00000975623;MEX021565;;491132;T223808F6B;T2238GEK6 CKRIN kR tp oy;;5TL;;;;;;;;D1571964;611368;;MEX021565;;;;;;;;;;
00000973690;MEX019590;;449121;Wf5VWMKE9D;Wf5VW TPNH CGtpxpRdlcay 1e YU TJ;;GUD;;;;;;;;C1485698;588558;;MEX019590;;;;;;;;;;
00000971441;MEX017242;;302083;3X6AW90K89;3X6AW TB F6Q EFJr Rvl pYUg 1e YU TJ;;G4A;;;;;;;;C2628109;566398;;MEX017242;;;;;;;;;;
00000965894;MEX011515;;141003;gf1V5B L7J;gf1V5B L7JSC IM Ligi eqWzd4 7Y y2 3P;;G4N;;;;;;;;98708353;510172;;MEX011515;;;;;;;;;;
00000968559;MEX014294;;201859;Wf5z8FM7NC;Wf5z8 FM7NCNNv oowwi;;MEX;;;;;;;;17933387;537050;;MEX014294;;;;;;;;;;
00000971678;MEX017489;;312673;Z5zz8ECNCN;Z5zz8 EE4AQvx wlÑoa qfd2kWaE;;MQA;;;;;;;;B9782790;568709;;MEX017489;;;;;;;;;;
00000971681;MEX017492;;312753;gz19D84KI9;gz19DEK58HQSMn rvfhq Vk ea ZD;;MEX;;;;;;;;93102400;568733;;MEX017492;;;;;;;;;;
00000970381;MEX016140;;254836;1fz2yEBHv9;1fz2yE4L HNpFvr kR tp oy;;NVN;;;;;;;;17934495;555896;;MEX016140;BANXICO;Reporting Delegation Model;01;;;;;;;
00000973118;MEX018995;;431160;Zz6D28CHJR;Zz6V G5B8NDFx wrpgsgmhTT 4b5T55x;;FY0;;;;;;;;38274656;582908;;MEX018995;;;;;;;;;;
00000973120;MEX018996;;431168;WfCZ7 284A;WfCZ7 284AQw tI OS xb;;MQA;;;;;;;;C4517076;582924;;MEX018996;;;;;;;;;;
00000977927;MEX023918;;556230;WbZzVEKGJ;WbZzVEKGJ RC IM Nh;;OAA;;;;;;;;D4208296;632760;;MEX023918;;;;;;;;;;
00000975124;MEX021049;;481790;dzU4VE0L6O;dzU4VE0 L6OK IM Nh;;0YJ;;;;;;;olgaqdnXk0FBRvNfqeww;B3263938;606640;2023-03-14;MEX021049;BANXICO;Reporting Delegation Model;01;RESTRICCION POR FALTA DE LEI;DERIVADOS;2023-11-10;;;;
00000972983;CLIOPCE;;428320;gUU59z4;gUU59z4;;MEX;;;;;;;;;581561;;CLIOPCE;;;;;;;;;;
00000973025;MEX018894;;428992;Zz6UyEI3Nx;Zz6V z1HG6MFx qLpxppz W014X2;;TKK;;;;;;;;12577026;581983;;MEX018894;;;;;;;;;;
00000973028;MEX018899;;429013;1ba42709HN;1ba4270 9HNDFx nO ws rQ;;CUB;;;;;;;;B9629972;582023;;MEX018899;;;;;;;;;;
00000973020;MEX018897;;429008;gzc408EFAu;gzzV05E 3JFNx wPfrutdZ hdT 7CC G3;;MEX;;;;;;;;C4742784;582007;;MEX018897;;;;;;;;;;
00000969731;MEX015486;;228893;XfcWWzKG6R;Xf cWW 04 38xÑC t LP lo tp oy;;1KX;;;;;;;;A1114447;549204;;MEX015486;;;;;;;;;;
00000962681;MEX008109;;99778;12c4CCEKPD;12c4CCEKPDw GrLwl et nj i4;;G3P;;;NON FINANCIAL;;;;;30434804;474007;;MEX008109;BANXICO;Reporting Delegation Model;01;;;;;;;
00000962574;MEX007993;;98755;i575DE0GOO;i575DE0GOOQupPk xwsqcZd33 U 26AIP 3D JN Og;;5GX;;;NON FINANCIAL;;;;;67431760;472852;;MEX007993;;;;;;;;;;
00000959214;MEX004501;;88129;1bTzDTB, L;1bTzDTB, L6 CG Hn;;PUE;;;NON FINANCIAL;;;;;66478724;438689;;MEX004501;;;;;;;;;;
00000958673;MEX003956;;85847;0zzBU5EGAR;0zzBU5EGAR GS vljiopdUg1 1b9V 2C 679Sw, p. n.q. vr q.U.;;5RN;;;NON FINANCIAL;;;;;64106735;433243;;MEX003956;;;;;;;;;;
00000958690;MEX003973;;85951;hf5YWE0 4A;hf5YWE0 4A9vuQg qRdpcV ia02y;;5RN;;;NON FINANCIAL;;;;;38260365;433409;;MEX003973;;;;;;;;;;
00000958914;MEX004196;;86513;e82A270FLN;e82A270FLN wH LP lo tp oy;;G4Q;;;NON FINANCIAL;;;;;99509659;435628;;MEX004196;;;;;;;;;;
00000958852;MEX004136;;86432;ayWVDEEE,;ayWVDEEE, O9 FJ Kk;;TKK;;;NON FINANCIAL;;;;;85595033;435032;;MEX004136;;;;;;;;;;
00000958986;MEX004271;;86673;UUaZVEEL O;UUaZVEEL O9 FJ Kk;;5SG;;;NON FINANCIAL;;;;;89916404;436360;;MEX004271;;;;;;;;;;
00000959128;MEX004413;;86941;g23 Wy 94Q;g23 Wy 94QEBQ, tI OS xb;;PUE;;;NON FINANCIAL;;;;;18520384;437822;;MEX004413;;;;;;;;;;
00000968758;MEX014500;;205079;UTc891H7vG;UTc8 91H7v GCnMv;;OAT;;;;;;;;20557399;539015;;MEX014500;;;;;;;;;;
00000974771;MEX020693;;473536;W51zU5FBKG;W51zU5FBK CG MQOOoqf njZ ye69V9;;MEX;;;;;;;;C5305716;603324;;MEX020693;;;;;;;;;;
00000966076;MEX011700;;145208;Wf5ZDHDL6B;Wf5ZDHD L6 CG Hn;;5TG;;;;;;;olgaqdnXk0EoChtjNkrq;11309098;512061;2024-06-30;MEX011700;BANXICO;Reporting Delegation Model;01;;;;;;;
00000970550;MEX016316;;262277;Zy0W61NB8N;Zy0 Wy 94QEBQ tI OS xb;;1KX;;;;;;;;92824888;557637;;MEX016316;;;;;;;;;;
00000976484;MEX022453;;511357;aTYW2TIBOS;ayZBCGHB6R OJLxOhobX Vk ea ZD;;PUE;;;;;;;;94920811;619932;;MEX022453;;;;;;;;;;
00000975848;MEX021803;;494825;eyY89B8GP;eyY89B8GP RC IM Nh;;GUD;;;;;;;;C1811517;613620;;MEX021803;;;;;;;;;;
